# Program:featureCounts v1.6.3; Command:"/usr/bin/featureCounts" "-p" "-g" "gene_id" "-a" "/scratch_tmp/grp/msc_appbio/group8/data/raw/ncbi_dataset/data/GCF_000146045.2/genomic.gtf" "-o" "/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166443/counts.txt" "/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166443/theAlignmentAligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166443/theAlignmentAligned.sortedByCoord.out.bam
YNCJ0028C	NC_001142.9	605936	607424	-	1489	554
YJR094W-A	NC_001142.9;NC_001142.9	608305;608582	608306;608858	+;+	279	11075
YJR095W	NC_001142.9	609773	610741	+	969	262
YJR096W	NC_001142.9	611195	612043	+	849	4375
YJR097W	NC_001142.9	612413	612931	+	519	1007
YJR098C	NC_001142.9	613186	615156	-	1971	1143
YJR099W	NC_001142.9	615576	616286	+	711	1351
YJR100C	NC_001142.9	616351	617334	-	984	2106
YNCJ0029W	NC_001142.9;NC_001142.9	617919;617976	617956;618019	+;+	82	1
YJR101W	NC_001142.9	618234	619034	+	801	2065
YJR102C	NC_001142.9	619157	619765	-	609	1299
YJR103W	NC_001142.9	620754	622490	+	1737	4604
YJR104C	NC_001142.9	622550	623014	-	465	15125
YJR105W	NC_001142.9	623581	624603	+	1023	12668
YJR106W	NC_001142.9	624838	627015	+	2178	1015
YJR107W	NC_001142.9	627340	628326	+	987	1113
YJR107C-A	NC_001142.9	628457	628693	-	237	713
YJR108W	NC_001142.9	628712	629083	+	372	255
YJR109C	NC_001142.9	629585	632941	-	3357	40884
YJR110W	NC_001142.9	633615	635681	+	2067	2413
YJR111C	NC_001142.9	635855	636706	-	852	6775
YJR112W	NC_001142.9	637030	637635	+	606	3616
YJR112W-A	NC_001142.9;NC_001142.9	637790;637859	637809;638168	+;+	330	1819
YJR113C	NC_001142.9	638232	638975	-	744	3797
YJR115W	NC_001142.9	639942	640451	+	510	166
YJR116W	NC_001142.9	640825	641664	+	840	2695
YJR117W	NC_001142.9	642007	643368	+	1362	3406
YJR118C	NC_001142.9	643490	644101	-	612	2060
YJR119C	NC_001142.9	644304	646490	-	2187	2396
YJR120W	NC_001142.9	647126	647476	+	351	426
YJR121W	NC_001142.9	647607	649142	+	1536	22041
YJR122W	NC_001142.9	649776	651269	+	1494	2264
YJR123W	NC_001142.9	651901	652578	+	678	70981
YJR124C	NC_001142.9	652892	654238	-	1347	2667
YJR125C	NC_001142.9	654737	655963	-	1227	5149
YJR126C	NC_001142.9	656254	658689	-	2436	4408
YJR127C	NC_001142.9	658917	663059	-	4143	6416
YJR128W	NC_001142.9	662921	663280	+	360	47
YNCJ0030W	NC_001142.9	663749	663942	+	194	73
YJR129C	NC_001142.9	664000	665019	-	1020	420
YJR130C	NC_001142.9	665218	667137	-	1920	8617
YJR131W	NC_001142.9	667644	669293	+	1650	1500
YJR132W	NC_001142.9	669522	672668	+	3147	2358
YJR133W	NC_001142.9	672991	673620	+	630	1189
YJR134C	NC_001142.9	673729	675852	-	2124	3483
YJR135C	NC_001142.9	676059	676778	-	720	661
YJR135W-A	NC_001142.9	676971	677234	+	264	1435
YJR136C	NC_001142.9	677441	678706	-	1266	1226
YJR137C	NC_001142.9	678957	683285	-	4329	74962
YJR138W	NC_001142.9	684567	689321	+	4755	2634
YJR139C	NC_001142.9	689445	690524	-	1080	35156
YJR140C	NC_001142.9	690750	695696	-	4947	1768
YJR141W	NC_001142.9	695906	696949	+	1044	1331
YJR142W	NC_001142.9	697141	698169	+	1029	2924
YJR143C	NC_001142.9	698326	700614	-	2289	5054
YJR144W	NC_001142.9	700882	701691	+	810	3208
YJR145C	NC_001142.9;NC_001142.9	702027;703055	702798;703068	-;-	786	17000
YJR146W	NC_001142.9	703885	704238	+	354	416
YJR147W	NC_001142.9	704196	705272	+	1077	3240
YJR148W	NC_001142.9	705744	706874	+	1131	13900
YJR149W	NC_001142.9	707160	708374	+	1215	1376
YJR150C	NC_001142.9	708811	709707	-	897	77099
YJR151C	NC_001142.9	712255	715740	-	3486	1872
YJR151W-A	NC_001142.9	717580	717630	+	51	9
YJR152W	NC_001142.9	719666	721297	+	1632	2093
YJR153W	NC_001142.9	722815	723900	+	1086	598
YJR154W	NC_001142.9	725784	726824	+	1041	4664
YJR155W	NC_001142.9	727405	728271	+	867	5908
YJR156C	NC_001142.9	728574	729596	-	1023	481
YJR158W	NC_001142.9	732440	734143	+	1704	1
YJR159W	NC_001142.9	736044	737117	+	1074	7
YJR160C	NC_001142.9	738008	739816	-	1809	39
YJR161C	NC_001142.9	742848	743999	-	1152	169
YKL224C	NC_001143.9	1810	2181	-	372	12
YKL222C	NC_001143.9	3503	5620	-	2118	1561
YKL221W	NC_001143.9	6107	7528	+	1422	348
YKL220C	NC_001143.9	9091	11226	-	2136	811
YKL219W	NC_001143.9	14485	15708	+	1224	2111
YKL218C	NC_001143.9	17359	18339	-	981	4086
YKL217W	NC_001143.9	22234	24084	+	1851	992
YKL216W	NC_001143.9	25215	26159	+	945	26178
YKL215C	NC_001143.9	26827	30687	-	3861	2137
YKL214C	NC_001143.9	31082	31693	-	612	2074
YKL213C	NC_001143.9	31960	34107	-	2148	4727
YKL212W	NC_001143.9	34543	36414	+	1872	7559
YKL211C	NC_001143.9	36699	38153	-	1455	17209
YNCK0001W	NC_001143.9	38811	38911	+	101	32
YKL210W	NC_001143.9	39163	42237	+	3075	13907
YKL209C	NC_001143.9	42423	46295	-	3873	1711
YNCK0002C	NC_001143.9	46735	46806	-	72	1
YKL208W	NC_001143.9	47157	47972	+	816	1218
YKL207W	NC_001143.9	48194	48955	+	762	7211
YKL206C	NC_001143.9	49006	49809	-	804	2368
YKL205W	NC_001143.9	50051	53353	+	3303	2836
YKL204W	NC_001143.9	53704	55602	+	1899	3213
YKL203C	NC_001143.9	55935	63359	-	7425	2494
YKL201C	NC_001143.9	63930	67466	-	3537	12860
YKL198C	NC_001143.9	68232	70220	-	1989	4589
YKL197C	NC_001143.9	70734	73865	-	3132	1670
YNCK0003W	NC_001143.9	74624	74697	+	74	4
YKL196C	NC_001143.9	74932	75534	-	603	4827
YKL195W	NC_001143.9	75821	77032	+	1212	5276
YKL194C	NC_001143.9	77258	78646	-	1389	1429
YKL193C	NC_001143.9	78866	79882	-	1017	3270
YKL192C	NC_001143.9	80160	80537	-	378	5944
YKL191W	NC_001143.9	81035	82639	+	1605	3295
YKL190W	NC_001143.9;NC_001143.9	82947;83075	82998;83550	+;+	528	5324
YNCK0004W	NC_001143.9	84208	84291	+	84	1
YKL189W	NC_001143.9	84704	85903	+	1200	1706
YKL188C	NC_001143.9	86225	88786	-	2562	1690
YKL187C	NC_001143.9	89284	91536	-	2253	1159
YKL186C	NC_001143.9	92744	93298	-	555	4614
YKL185W	NC_001143.9	94499	96265	+	1767	8935
YKL184W	NC_001143.9	96757	98157	+	1401	2688
YKL183C-A	NC_001143.9	98395	98607	-	213	66
YKL183W	NC_001143.9	98721	99641	+	921	2189
YKL182W	NC_001143.9	100671	106826	+	6156	18986
YKL181W	NC_001143.9	107316	108599	+	1284	8676
YKL180W	NC_001143.9;NC_001143.9	109269;109884	109577;110129	+;+	555	24398
YKL179C	NC_001143.9	110464	112503	-	2040	3730
YKL178C	NC_001143.9	113215	114627	-	1413	5006
YKL176C	NC_001143.9	115500	117986	-	2487	6563
YKL175W	NC_001143.9	118793	120304	+	1512	31082
YKL174C	NC_001143.9	120380	122236	-	1857	2234
YKL173W	NC_001143.9	122517	125543	+	3027	2368
YKL172W	NC_001143.9	125759	127042	+	1284	8996
YKL171W	NC_001143.9	127475	130261	+	2787	2061
YKL170W	NC_001143.9	130634	131050	+	417	1928
YKL168C	NC_001143.9	131288	133462	-	2175	2210
YKL167C	NC_001143.9	133721	134134	-	414	1692
YKL166C	NC_001143.9	134509	135705	-	1197	1969
YKL165C	NC_001143.9	137932	140691	-	2760	4254
YNCK0005C	NC_001143.9	141018	141089	-	72	7
YKL164C	NC_001143.9	141794	142819	-	1026	23149
YKL163W	NC_001143.9	144401	145378	+	978	12309
YKL162C	NC_001143.9	147630	148838	-	1209	970
YKL161C	NC_001143.9	149386	150687	-	1302	2699
YKL160W	NC_001143.9	153269	153706	+	438	3937
YKL159C	NC_001143.9	153816	154451	-	636	647
YKL157W	NC_001143.9;NC_001143.9	154991;155655	155271;158232	+;+	2859	8714
YKL156W	NC_001143.9;NC_001143.9	158613;158967	158615;159212	+;+	249	14635
YKL155C	NC_001143.9	159456	161342	-	1887	2886
YKL154W	NC_001143.9	161601	162335	+	735	2233
YNCK0006C	NC_001143.9	162487	162558	-	72	2
YKL152C	NC_001143.9	163642	164385	-	744	306001
YKL151C	NC_001143.9	164917	165930	-	1014	10221
YKL150W	NC_001143.9	166544	167452	+	909	5085
YKL149C	NC_001143.9	167612	168829	-	1218	1827
YKL148C	NC_001143.9	169207	171129	-	1923	3920
YKL146W	NC_001143.9	171783	173861	+	2079	4625
YKL145W	NC_001143.9	174213	175616	+	1404	13388
YKL144C	NC_001143.9	175843	176481	-	639	1617
YKL143W	NC_001143.9	176781	178172	+	1392	2403
YKL142W	NC_001143.9	178515	179174	+	660	6634
YKL141W	NC_001143.9	179667	180263	+	597	4855
YKL140W	NC_001143.9	180779	182425	+	1647	3687
YKL139W	NC_001143.9	182958	184544	+	1587	1919
YKL138C-A	NC_001143.9	184803	185012	-	210	1027
YKL138C	NC_001143.9	185286	185681	-	396	1462
YKL137W	NC_001143.9	185957	186292	+	336	1225
YKL135C	NC_001143.9	186460	188640	-	2181	5381
YKL134C	NC_001143.9	189124	191442	-	2319	1460
YKL133C	NC_001143.9	191679	193070	-	1392	1494
YKL132C	NC_001143.9	193574	194866	-	1293	897
YKL130C	NC_001143.9	195288	196028	-	741	1806
YKL129C	NC_001143.9	196349	200167	-	3819	3198
YKL128C	NC_001143.9	200884	201771	-	888	4989
YNCK0007W	NC_001143.9	202999	203071	+	73	6
YKL127W	NC_001143.9	203541	205253	+	1713	3779
YKL126W	NC_001143.9	205707	207749	+	2043	5752
YKL125W	NC_001143.9	208247	210130	+	1884	3083
YKL124W	NC_001143.9	210593	212332	+	1740	3328
YKL122C	NC_001143.9	212495	212998	-	504	3746
YKL121W	NC_001143.9	214142	216700	+	2559	2761
YKL120W	NC_001143.9	217344	218318	+	975	21406
YKL119C	NC_001143.9	218570	219217	-	648	1679
YNCK0008W	NC_001143.9	219895	219967	+	73	3
YKL117W	NC_001143.9	220324	220974	+	651	9902
YKL116C	NC_001143.9	221344	222900	-	1557	2364
YKL114C	NC_001143.9	223352	224455	-	1104	3474
YKL113C	NC_001143.9	224727	225875	-	1149	6250
YKL112W	NC_001143.9	226570	228765	+	2196	6319
YKL110C	NC_001143.9	228939	229880	-	942	3197
YKL109W	NC_001143.9	232227	233891	+	1665	1748
YKL108W	NC_001143.9	234426	235787	+	1362	1696
YKL107W	NC_001143.9	236141	237070	+	930	388
YKL106C-A	NC_001143.9	237147	237266	-	120	10
YKL106W	NC_001143.9	237536	238891	+	1356	4323
YKL105C	NC_001143.9	239185	242583	-	3399	3804
YKL104C	NC_001143.9	243220	245373	-	2154	7867
YKL104W-A	NC_001143.9	245032	245286	+	255	0
YKL103C	NC_001143.9	246138	247682	-	1545	13965
YKL102C	NC_001143.9	248062	248367	-	306	47
YKL101W	NC_001143.9	248920	253476	+	4557	3416
YKL100C	NC_001143.9	253697	255460	-	1764	3650
YKL099C	NC_001143.9	255720	256472	-	753	1890
YKL098W	NC_001143.9	256770	257843	+	1074	3246
YKL097C	NC_001143.9	258503	258913	-	411	38
YKL096C-B	NC_001143.9	259073	259222	-	150	56
YKL096W-A	NC_001143.9	259253	259531	+	279	10931
YKL096W	NC_001143.9	261132	261851	+	720	1565
YKL095W	NC_001143.9	262277	263113	+	837	1233
YKL094W	NC_001143.9	263349	264290	+	942	9838
YKL093W	NC_001143.9	264789	265808	+	1020	1255
YKL092C	NC_001143.9	266145	269459	-	3315	1469
YKL091C	NC_001143.9	269718	270650	-	933	1777
YKL090W	NC_001143.9	271878	273209	+	1332	1566
YKL089W	NC_001143.9	273394	275043	+	1650	1566
YKL088W	NC_001143.9	275283	276998	+	1716	3532
YKL087C	NC_001143.9	277189	277863	-	675	1862
YKL086W	NC_001143.9	278281	278664	+	384	982
YKL085W	NC_001143.9	279123	280127	+	1005	8435
YKL084W	NC_001143.9	280509	280859	+	351	1976
YKL082C	NC_001143.9	281025	282329	-	1305	5031
YKL081W	NC_001143.9;NC_001143.9	282891;283422	283095;284455	+;+	1239	16631
YNCK0009W	NC_001143.9	283185	283279	+	95	48
YKL080W	NC_001143.9	285030	286208	+	1179	13935
YKL079W	NC_001143.9	286603	288573	+	1971	2516
YKL078W	NC_001143.9	288845	291052	+	2208	1050
YKL077W	NC_001143.9	291453	292631	+	1179	4910
YKL075C	NC_001143.9	292956	294308	-	1353	3380
YKL074C	NC_001143.9	294610	296193	-	1584	2426
YKL073W	NC_001143.9	296430	299075	+	2646	3469
YKL072W	NC_001143.9	299582	301882	+	2301	3461
YNCK0010W	NC_001143.9;NC_001143.9	302918;302988	302953;303023	+;+	72	1
YKL071W	NC_001143.9	305114	305884	+	771	822
YKL070W	NC_001143.9	306211	306720	+	510	1261
YKL069W	NC_001143.9	307285	307827	+	543	2037
YNCK0011C	NC_001143.9	308144	308217	-	74	6
YKL068W-A	NC_001143.9	309206	309442	+	237	20025
YKL068W	NC_001143.9	310199	313078	+	2880	6562
YNCK0012C	NC_001143.9	313401	313472	-	72	2
YKL067W	NC_001143.9	314812	315273	+	462	5445
YKL065W-A	NC_001143.9	315954	316175	+	222	189
YKL065C	NC_001143.9	316437	317057	-	621	7603
YKL064W	NC_001143.9	317764	320673	+	2910	4692
YKL063C	NC_001143.9	321015	321518	-	504	3279
YKL062W	NC_001143.9	323228	325120	+	1893	10988
YKL061W	NC_001143.9	325771	326112	+	342	1481
YKL060C	NC_001143.9	326408	327487	-	1080	328263
YKL059C	NC_001143.9	328118	329443	-	1326	2687
YKL058W	NC_001143.9	330166	330534	+	369	2691
YKL057C	NC_001143.9	330856	333969	-	3114	3260
YKL056C	NC_001143.9	334412	334915	-	504	30478
YKL055C	NC_001143.9	335321	336157	-	837	171
YKL054C	NC_001143.9	336537	338753	-	2217	5999
YKL053C-A	NC_001143.9	339182	339442	-	261	1489
YKL052C	NC_001143.9	339668	340546	-	879	3047
YKL051W	NC_001143.9	341312	342373	+	1062	1996
YKL050C	NC_001143.9	342852	345620	-	2769	857
YKL049C	NC_001143.9	346075	346764	-	690	1429
YKL048C	NC_001143.9	347214	349136	-	1923	2916
YKL047W	NC_001143.9	349463	351013	+	1551	2495
YKL046C	NC_001143.9	351275	352624	-	1350	5944
YKL045W	NC_001143.9	353493	355079	+	1587	2961
YKL044W	NC_001143.9	356322	356642	+	321	538
YKL043W	NC_001143.9	356748	357848	+	1101	5176
YKL042W	NC_001143.9	358475	359566	+	1092	1932
YKL041W	NC_001143.9	360143	360817	+	675	2932
YKL040C	NC_001143.9	361058	361828	-	771	2374
YKL039W	NC_001143.9	362622	364193	+	1572	4102
YNCK0013W	NC_001143.9	364776	364876	+	101	96
YKL038W	NC_001143.9	365605	369117	+	3513	2614
YKL037W	NC_001143.9	369365	369721	+	357	453
YKL035W	NC_001143.9	369891	371390	+	1500	14556
YKL034W	NC_001143.9	371829	374105	+	2277	3632
YKL033W-A	NC_001143.9	374505	375215	+	711	4593
YKL033W	NC_001143.9	375456	378572	+	3117	1565
YNCK0014W	NC_001143.9	379680	379753	+	74	0
YKL032C	NC_001143.9	380065	381858	-	1794	8188
YKL029C	NC_001143.9	382716	384725	-	2010	21135
YKL028W	NC_001143.9	385758	387206	+	1449	5913
YKL027W	NC_001143.9	387562	388905	+	1344	2325
YKL026C	NC_001143.9	389380	389883	-	504	1008
YKL025C	NC_001143.9	390240	392279	-	2040	2585
YKL024C	NC_001143.9	392526	393140	-	615	4028
YKL023C-A	NC_001143.9	393146	393373	-	228	1431
YKL023W	NC_001143.9	393721	394554	+	834	3487
YKL022C	NC_001143.9	394726	397248	-	2523	2973
YKL021C	NC_001143.9	397344	398750	-	1407	2686
YKL020C	NC_001143.9	398832	402080	-	3249	4140
YKL019W	NC_001143.9	402568	403518	+	951	3426
YKL018C-A	NC_001143.9	403580	403879	-	300	1541
YKL018W	NC_001143.9	404102	405091	+	990	1368
YKL017C	NC_001143.9	405190	407241	-	2052	1800
YKL016C	NC_001143.9	407465	407989	-	525	6522
YKL015W	NC_001143.9	408544	411483	+	2940	3368
YKL014C	NC_001143.9	411619	416913	-	5295	1714
YKL013C	NC_001143.9	417508	418023	-	516	6679
YKL012W	NC_001143.9	418310	420061	+	1752	3546
YKL011C	NC_001143.9	420155	421216	-	1062	1272
YKL010C	NC_001143.9	421424	425875	-	4452	5079
YKL009W	NC_001143.9	426242	426952	+	711	4821
YKL008C	NC_001143.9	427295	428551	-	1257	7765
YKL007W	NC_001143.9	429302	430108	+	807	4515
YKL006C-A	NC_001143.9;NC_001143.9	430198;430597	430455;430632	-;-	294	1959
YNCK0015C	NC_001143.9	431030	431138	-	109	68
YKL006W	NC_001143.9;NC_001143.9	431906;432433	432034;432720	+;+	417	10438
YKL005C	NC_001143.9	433093	434877	-	1785	3473
YKL004W	NC_001143.9	435580	436785	+	1206	3873
YKL003C	NC_001143.9	437097	437492	-	396	1925
YKL002W	NC_001143.9;NC_001143.9	437778;437906	437837;438544	+;+	699	4231
YKL001C	NC_001143.9	438777	439385	-	609	43318
YKR001C	NC_001143.9	440608	442722	-	2115	6405
YKR002W	NC_001143.9	443232	444938	+	1707	2837
YKR003W	NC_001143.9	445381	446727	+	1347	3242
YKR004C	NC_001143.9;NC_001143.9	446799;447811	447706;448036	-;-	1134	1199
YKR005C	NC_001143.9;NC_001143.9	448521;450021	449951;450167	-;-	1578	365
YKR006C	NC_001143.9	450423	451217	-	795	2310
YKR007W	NC_001143.9	451434	451988	+	555	2254
YKR008W	NC_001143.9	452201	454078	+	1878	3695
YKR009C	NC_001143.9	454352	457054	-	2703	1913
YNCK0016W	NC_001143.9;NC_001143.9	458557;458627	458594;458670	+;+	82	0
YKR010C	NC_001143.9	458924	461239	-	2316	1930
YKR011C	NC_001143.9	461635	462696	-	1062	3046
YKR013W	NC_001143.9	463959	464948	+	990	6559
YKR014C	NC_001143.9	465367	466071	-	705	5351
YKR015C	NC_001143.9	466961	468667	-	1707	876
YKR016W	NC_001143.9	469717	471339	+	1623	2343
YKR017C	NC_001143.9	471694	473349	-	1656	1787
YKR018C	NC_001143.9	473723	475900	-	2178	6542
YKR019C	NC_001143.9	476216	478063	-	1848	3063
YKR020W	NC_001143.9	478338	478832	+	495	2049
YKR021W	NC_001143.9	479234	481981	+	2748	3355
YKR022C	NC_001143.9	482171	483139	-	969	1846
YKR023W	NC_001143.9	483419	485011	+	1593	2587
YKR024C	NC_001143.9	485144	487372	-	2229	2145
YKR025W	NC_001143.9	487770	488618	+	849	3572
YKR026C	NC_001143.9	488738	489655	-	918	2114
YNCK0017W	NC_001143.9	490968	491040	+	73	0
YKR027W	NC_001143.9	491364	493661	+	2298	3150
YKR028W	NC_001143.9	494257	497358	+	3102	6853
YKR029C	NC_001143.9	497578	499833	-	2256	3001
YKR030W	NC_001143.9	500282	501103	+	822	2737
YKR031C	NC_001143.9	501344	506395	-	5052	3030
YKR032W	NC_001143.9	506517	506831	+	315	13
YKR034W	NC_001143.9	506898	507707	+	810	957
YKR035W-A	NC_001143.9	507939	508553	+	615	3450
YKR036C	NC_001143.9	508702	510633	-	1932	3625
YKR037C	NC_001143.9	510910	511797	-	888	1219
YKR038C	NC_001143.9	511999	513159	-	1161	5362
YNCK0018C	NC_001143.9	513332	513403	-	72	0
YKR039W	NC_001143.9	515063	516871	+	1809	3956
YNCK0019W	NC_001143.9	517988	518060	+	73	1
YKR041W	NC_001143.9	518198	518950	+	753	332
YKR042W	NC_001143.9	519527	520624	+	1098	112295
YKR043C	NC_001143.9	520897	521712	-	816	7741
YKR044W	NC_001143.9	522015	523346	+	1332	2418
YKR045C	NC_001143.9	523418	523969	-	552	718
YKR046C	NC_001143.9	524223	525074	-	852	5187
YKR048C	NC_001143.9	525387	526640	-	1254	13154
YKR049C	NC_001143.9	526830	527231	-	402	2019
YKR050W	NC_001143.9	527815	530484	+	2670	1844
YKR051W	NC_001143.9	530946	532202	+	1257	2452
YKR052C	NC_001143.9	532550	533464	-	915	1423
YKR053C	NC_001143.9	534067	535281	-	1215	6479
YKR054C	NC_001143.9	535647	547925	-	12279	3046
YKR055W	NC_001143.9	548216	549091	+	876	1364
YKR056W	NC_001143.9	549448	551367	+	1920	4138
YKR057W	NC_001143.9;NC_001143.9	551657;552003	551680;552242	+;+	264	13463
YKR058W	NC_001143.9	552770	554620	+	1851	5072
YKR059W	NC_001143.9	554987	556174	+	1188	2497
YKR060W	NC_001143.9	556518	557342	+	825	1264
YKR061W	NC_001143.9	557677	558954	+	1278	1761
YNCK0020C	NC_001143.9	559016	559366	-	351	232
YKR062W	NC_001143.9	559666	560652	+	987	2906
YKR063C	NC_001143.9	560789	562297	-	1509	2498
YKR064W	NC_001143.9	562547	565138	+	2592	4122
YKR065C	NC_001143.9	565299	565892	-	594	2777
YKR066C	NC_001143.9	566113	567198	-	1086	11167
YKR067W	NC_001143.9	567918	570149	+	2232	2894
YKR068C	NC_001143.9	570328	570909	-	582	4796
YKR069W	NC_001143.9	571612	573393	+	1782	28851
YKR070W	NC_001143.9	573574	574632	+	1059	3413
YKR071C	NC_001143.9	574934	575980	-	1047	4507
YKR072C	NC_001143.9	576435	578123	-	1689	3712
YKR073C	NC_001143.9	578187	578507	-	321	69
YNCK0021W	NC_001143.9;NC_001143.9	578965;579025	579001;579060	+;+	73	3
YKR074W	NC_001143.9	579209	579676	+	468	2642
YKR075C	NC_001143.9	579827	580750	-	924	2693
YKR076W	NC_001143.9	582283	583395	+	1113	2504
YKR077W	NC_001143.9	583653	584744	+	1092	2316
YKR078W	NC_001143.9	584952	586709	+	1758	1709
YKR079C	NC_001143.9	586789	589305	-	2517	2279
YKR080W	NC_001143.9	590395	591357	+	963	11390
YKR081C	NC_001143.9	591506	592540	-	1035	2860
YKR082W	NC_001143.9	592825	596298	+	3474	3147
YKR083C	NC_001143.9	596421	596822	-	402	756
YKR084C	NC_001143.9	597055	598890	-	1836	3791
YKR085C	NC_001143.9	599094	599681	-	588	1947
YKR086W	NC_001143.9	599857	603072	+	3216	2641
YKR087C	NC_001143.9	603195	604232	-	1038	947
YKR088C	NC_001143.9	604405	605418	-	1014	2671
YKR089C	NC_001143.9	605633	608365	-	2733	3668
YKR090W	NC_001143.9	608946	611066	+	2121	2605
YKR091W	NC_001143.9	611525	612265	+	741	5892
YKR092C	NC_001143.9	612665	613885	-	1221	6231
YKR093W	NC_001143.9	615730	617535	+	1806	1147
YKR094C	NC_001143.9;NC_001143.9	617996;618743	618374;618750	-;-	387	15952
YKR095W	NC_001143.9	619805	625432	+	5628	4916
YKR095W-A	NC_001143.9;NC_001143.9	625864;625977	625901;626205	+;+	267	862
YKR096W	NC_001143.9	626793	630380	+	3588	3471
YKR097W	NC_001143.9	631152	632801	+	1650	1071
YKR098C	NC_001143.9	633026	635179	-	2154	2122
YKR099W	NC_001143.9	635851	638286	+	2436	4426
YKR100C	NC_001143.9	638901	639968	-	1068	2887
YKR101W	NC_001143.9	640540	642504	+	1965	2580
YKR102W	NC_001143.9	646356	649865	+	3510	705
YKR103W	NC_001143.9	653080	656736	+	3657	756
YKR104W	NC_001143.9	656836	657756	+	921	308
YKR105C	NC_001143.9	658716	660464	-	1749	474
YKR106W	NC_001143.9	661442	663289	+	1848	554
YLL067C	NC_001144.5;NC_001144.5	585;4015	3915;4301	-;-	3618	5
YLL066W-B	NC_001144.5	5605	5775	+	171	1
YLL066C	NC_001144.5;NC_001144.5	6120;9550	9450;9836	-;-	3618	0
YLL064C	NC_001144.5	13083	13445	-	363	0
YLL063C	NC_001144.5	14648	16072	-	1425	1934
YLL062C	NC_001144.5	16639	17613	-	975	2830
YLL061W	NC_001144.5	17956	19707	+	1752	4790
YLL060C	NC_001144.5	21138	21839	-	702	2066
YLL058W	NC_001144.5	23569	25296	+	1728	6299
YLL057C	NC_001144.5	25756	26994	-	1239	881
YLL056C	NC_001144.5	27409	28305	-	897	1522
YLL055W	NC_001144.5	30109	31704	+	1596	6547
YLL054C	NC_001144.5	32673	35204	-	2532	1091
YLL053C	NC_001144.5	35503	35961	-	459	769
YLL052C	NC_001144.5	35912	36361	-	450	678
YLL051C	NC_001144.5	37333	39471	-	2139	5169
YLL050C	NC_001144.5;NC_001144.5	39804;40401	40221;40414	-;-	432	22690
YLL049W	NC_001144.5	40666	41205	+	540	2035
YLL048C	NC_001144.5	41280	46265	-	4986	7313
YLL046C	NC_001144.5	46714	47463	-	750	207
YLL045C	NC_001144.5	47859	48629	-	771	37204
YLL043W	NC_001144.5	49938	51947	+	2010	6218
YLL042C	NC_001144.5	52087	52590	-	504	341
YLL041C	NC_001144.5	53131	53931	-	801	4899
YLL040C	NC_001144.5	54211	63645	-	9435	3740
YLL039C	NC_001144.5	64062	65207	-	1146	26606
YLL038C	NC_001144.5	65775	66518	-	744	1217
YLL036C	NC_001144.5	66745	68256	-	1512	3128
YLL035W	NC_001144.5	68580	70478	+	1899	2156
YLL034C	NC_001144.5	70633	73146	-	2514	2350
YLL033W	NC_001144.5	73409	74101	+	693	791
YLL032C	NC_001144.5	74270	76747	-	2478	1227
YLL031C	NC_001144.5	77152	80205	-	3054	3151
YLL030C	NC_001144.5	80356	80697	-	342	4
YLL029W	NC_001144.5	81461	83710	+	2250	11128
YLL028W	NC_001144.5	84804	86564	+	1761	2944
YLL027W	NC_001144.5	87403	88155	+	753	5636
YLL026W	NC_001144.5	88623	91349	+	2727	17872
YNCL0001W	NC_001144.5;NC_001144.5	92548;92615	92583;92650	+;+	72	2
YLL025W	NC_001144.5	94747	95121	+	375	1001
YLL024C	NC_001144.5	95566	97485	-	1920	11437
YLL023C	NC_001144.5	97997	98836	-	840	2977
YLL022C	NC_001144.5	99044	100201	-	1158	2439
YLL021W	NC_001144.5	100947	105347	+	4401	5813
YLL019C	NC_001144.5	105686	107899	-	2214	8843
YLL018C-A	NC_001144.5	108676	108972	-	297	663
YLL018C	NC_001144.5	109902	111575	-	1674	17324
YLL017W	NC_001144.5	112234	112545	+	312	186
YLL016W	NC_001144.5	112847	115993	+	3147	2337
YLL015W	NC_001144.5	116432	121111	+	4680	2936
YLL014W	NC_001144.5	121322	121648	+	327	3029
YLL013C	NC_001144.5	122075	124714	-	2640	731
YLL012W	NC_001144.5	125534	127255	+	1722	3964
YLL011W	NC_001144.5	127523	128992	+	1470	3357
YLL010C	NC_001144.5	129330	130613	-	1284	3261
YLL009C	NC_001144.5	131205	131414	-	210	1674
YLL008W	NC_001144.5	131729	133987	+	2259	4462
YLL007C	NC_001144.5	134302	136299	-	1998	1057
YLL006W-A	NC_001144.5	136345	136521	+	177	6
YLL006W	NC_001144.5	136586	137866	+	1281	1288
YLL005C	NC_001144.5	137940	140546	-	2607	1736
YLL004W	NC_001144.5	141073	142923	+	1851	2072
YLL003W	NC_001144.5	143201	146041	+	2841	2949
YLL002W	NC_001144.5	146291	147601	+	1311	1178
YLL001W	NC_001144.5	147890	150163	+	2274	3302
YLR001C	NC_001144.5	151389	153977	-	2589	3687
YLR002C	NC_001144.5	154343	156334	-	1992	2173
YLR003C	NC_001144.5	156855	157730	-	876	1780
YLR004C	NC_001144.5	157934	159505	-	1572	48226
YLR005W	NC_001144.5	160049	161434	+	1386	6232
