# Program:featureCounts v1.6.3; Command:"/usr/bin/featureCounts" "-p" "-g" "gene_id" "-a" "/scratch_tmp/grp/msc_appbio/group8/data/raw/ncbi_dataset/data/GCF_000146045.2/genomic.gtf" "-o" "/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166446/counts.txt" "/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166446/theAlignmentAligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166446/theAlignmentAligned.sortedByCoord.out.bam
YKL156W	NC_001143.9;NC_001143.9	158613;158967	158615;159212	+;+	249	13461
YKL155C	NC_001143.9	159456	161342	-	1887	2824
YKL154W	NC_001143.9	161601	162335	+	735	1915
YNCK0006C	NC_001143.9	162487	162558	-	72	1
YKL152C	NC_001143.9	163642	164385	-	744	216330
YKL151C	NC_001143.9	164917	165930	-	1014	9213
YKL150W	NC_001143.9	166544	167452	+	909	14948
YKL149C	NC_001143.9	167612	168829	-	1218	1362
YKL148C	NC_001143.9	169207	171129	-	1923	17829
YKL146W	NC_001143.9	171783	173861	+	2079	5337
YKL145W	NC_001143.9	174213	175616	+	1404	14398
YKL144C	NC_001143.9	175843	176481	-	639	1345
YKL143W	NC_001143.9	176781	178172	+	1392	2794
YKL142W	NC_001143.9	178515	179174	+	660	7610
YKL141W	NC_001143.9	179667	180263	+	597	14970
YKL140W	NC_001143.9	180779	182425	+	1647	2810
YKL139W	NC_001143.9	182958	184544	+	1587	2125
YKL138C-A	NC_001143.9	184803	185012	-	210	902
YKL138C	NC_001143.9	185286	185681	-	396	2067
YKL137W	NC_001143.9	185957	186292	+	336	1593
YKL135C	NC_001143.9	186460	188640	-	2181	4119
YKL134C	NC_001143.9	189124	191442	-	2319	1299
YKL133C	NC_001143.9	191679	193070	-	1392	2095
YKL132C	NC_001143.9	193574	194866	-	1293	531
YKL130C	NC_001143.9	195288	196028	-	741	1381
YKL129C	NC_001143.9	196349	200167	-	3819	2793
YKL128C	NC_001143.9	200884	201771	-	888	1378
YNCK0007W	NC_001143.9	202999	203071	+	73	1
YKL127W	NC_001143.9	203541	205253	+	1713	1565
YKL126W	NC_001143.9	205707	207749	+	2043	5110
YKL125W	NC_001143.9	208247	210130	+	1884	2935
YKL124W	NC_001143.9	210593	212332	+	1740	3472
YKL122C	NC_001143.9	212495	212998	-	504	3775
YKL121W	NC_001143.9	214142	216700	+	2559	1654
YKL120W	NC_001143.9	217344	218318	+	975	7628
YKL119C	NC_001143.9	218570	219217	-	648	1225
YNCK0008W	NC_001143.9	219895	219967	+	73	3
YKL117W	NC_001143.9	220324	220974	+	651	12052
YKL116C	NC_001143.9	221344	222900	-	1557	1782
YKL114C	NC_001143.9	223352	224455	-	1104	2442
YKL113C	NC_001143.9	224727	225875	-	1149	4338
YKL112W	NC_001143.9	226570	228765	+	2196	5353
YKL110C	NC_001143.9	228939	229880	-	942	3342
YKL109W	NC_001143.9	232227	233891	+	1665	8489
YKL108W	NC_001143.9	234426	235787	+	1362	1696
YKL107W	NC_001143.9	236141	237070	+	930	824
YKL106C-A	NC_001143.9	237147	237266	-	120	14
YKL106W	NC_001143.9	237536	238891	+	1356	2029
YKL105C	NC_001143.9	239185	242583	-	3399	3519
YKL104C	NC_001143.9	243220	245373	-	2154	6195
YKL104W-A	NC_001143.9	245032	245286	+	255	0
YKL103C	NC_001143.9	246138	247682	-	1545	8614
YKL102C	NC_001143.9	248062	248367	-	306	31
YKL101W	NC_001143.9	248920	253476	+	4557	2543
YKL100C	NC_001143.9	253697	255460	-	1764	3090
YKL099C	NC_001143.9	255720	256472	-	753	1730
YKL098W	NC_001143.9	256770	257843	+	1074	2908
YKL097C	NC_001143.9	258503	258913	-	411	21
YKL096C-B	NC_001143.9	259073	259222	-	150	66
YKL096W-A	NC_001143.9	259253	259531	+	279	43729
YKL096W	NC_001143.9	261132	261851	+	720	2938
YKL095W	NC_001143.9	262277	263113	+	837	1373
YKL094W	NC_001143.9	263349	264290	+	942	8555
YKL093W	NC_001143.9	264789	265808	+	1020	2459
YKL092C	NC_001143.9	266145	269459	-	3315	1470
YKL091C	NC_001143.9	269718	270650	-	933	1338
YKL090W	NC_001143.9	271878	273209	+	1332	1174
YKL089W	NC_001143.9	273394	275043	+	1650	1134
YKL088W	NC_001143.9	275283	276998	+	1716	2999
YKL087C	NC_001143.9	277189	277863	-	675	2356
YKL086W	NC_001143.9	278281	278664	+	384	1161
YKL085W	NC_001143.9	279123	280127	+	1005	25648
YKL084W	NC_001143.9	280509	280859	+	351	917
YKL082C	NC_001143.9	281025	282329	-	1305	6274
YKL081W	NC_001143.9;NC_001143.9	282891;283422	283095;284455	+;+	1239	12419
YNCK0009W	NC_001143.9	283185	283279	+	95	40
YKL080W	NC_001143.9	285030	286208	+	1179	9351
YKL079W	NC_001143.9	286603	288573	+	1971	2275
YKL078W	NC_001143.9	288845	291052	+	2208	840
YKL077W	NC_001143.9	291453	292631	+	1179	3693
YKL075C	NC_001143.9	292956	294308	-	1353	2841
YKL074C	NC_001143.9	294610	296193	-	1584	1935
YKL073W	NC_001143.9	296430	299075	+	2646	2840
YKL072W	NC_001143.9	299582	301882	+	2301	2155
YNCK0010W	NC_001143.9;NC_001143.9	302918;302988	302953;303023	+;+	72	2
YKL071W	NC_001143.9	305114	305884	+	771	775
YKL070W	NC_001143.9	306211	306720	+	510	1011
YKL069W	NC_001143.9	307285	307827	+	543	2127
YNCK0011C	NC_001143.9	308144	308217	-	74	4
YKL068W-A	NC_001143.9	309206	309442	+	237	2471
YKL068W	NC_001143.9	310199	313078	+	2880	3485
YNCK0012C	NC_001143.9	313401	313472	-	72	1
YKL067W	NC_001143.9	314812	315273	+	462	9865
YKL065W-A	NC_001143.9	315954	316175	+	222	1081
YKL065C	NC_001143.9	316437	317057	-	621	8973
YKL064W	NC_001143.9	317764	320673	+	2910	4708
YKL063C	NC_001143.9	321015	321518	-	504	3195
YKL062W	NC_001143.9	323228	325120	+	1893	11251
YKL061W	NC_001143.9	325771	326112	+	342	1576
YKL060C	NC_001143.9	326408	327487	-	1080	342249
YKL059C	NC_001143.9	328118	329443	-	1326	2557
YKL058W	NC_001143.9	330166	330534	+	369	2896
YKL057C	NC_001143.9	330856	333969	-	3114	2852
YKL056C	NC_001143.9	334412	334915	-	504	32089
YKL055C	NC_001143.9	335321	336157	-	837	105
YKL054C	NC_001143.9	336537	338753	-	2217	5957
YKL053C-A	NC_001143.9	339182	339442	-	261	2065
YKL052C	NC_001143.9	339668	340546	-	879	2847
YKL051W	NC_001143.9	341312	342373	+	1062	1273
YKL050C	NC_001143.9	342852	345620	-	2769	1781
YKL049C	NC_001143.9	346075	346764	-	690	1341
YKL048C	NC_001143.9	347214	349136	-	1923	3189
YKL047W	NC_001143.9	349463	351013	+	1551	2055
YKL046C	NC_001143.9	351275	352624	-	1350	4653
YKL045W	NC_001143.9	353493	355079	+	1587	2580
YKL044W	NC_001143.9	356322	356642	+	321	894
YKL043W	NC_001143.9	356748	357848	+	1101	8708
YKL042W	NC_001143.9	358475	359566	+	1092	1667
YKL041W	NC_001143.9	360143	360817	+	675	2445
YKL040C	NC_001143.9	361058	361828	-	771	1559
YKL039W	NC_001143.9	362622	364193	+	1572	3114
YNCK0013W	NC_001143.9	364776	364876	+	101	131
YKL038W	NC_001143.9	365605	369117	+	3513	2384
YKL037W	NC_001143.9	369365	369721	+	357	222
YKL035W	NC_001143.9	369891	371390	+	1500	14723
YKL034W	NC_001143.9	371829	374105	+	2277	2394
YKL033W-A	NC_001143.9	374505	375215	+	711	2436
YKL033W	NC_001143.9	375456	378572	+	3117	1253
YNCK0014W	NC_001143.9	379680	379753	+	74	2
YKL032C	NC_001143.9	380065	381858	-	1794	6188
YKL029C	NC_001143.9	382716	384725	-	2010	14894
YKL028W	NC_001143.9	385758	387206	+	1449	5022
YKL027W	NC_001143.9	387562	388905	+	1344	1800
YKL026C	NC_001143.9	389380	389883	-	504	2719
YKL025C	NC_001143.9	390240	392279	-	2040	1935
YKL024C	NC_001143.9	392526	393140	-	615	3727
YKL023C-A	NC_001143.9	393146	393373	-	228	1123
YKL023W	NC_001143.9	393721	394554	+	834	1971
YKL022C	NC_001143.9	394726	397248	-	2523	2104
YKL021C	NC_001143.9	397344	398750	-	1407	2056
YKL020C	NC_001143.9	398832	402080	-	3249	4366
YKL019W	NC_001143.9	402568	403518	+	951	2834
YKL018C-A	NC_001143.9	403580	403879	-	300	1696
YKL018W	NC_001143.9	404102	405091	+	990	1038
YKL017C	NC_001143.9	405190	407241	-	2052	1362
YKL016C	NC_001143.9	407465	407989	-	525	15608
YKL015W	NC_001143.9	408544	411483	+	2940	2828
YKL014C	NC_001143.9	411619	416913	-	5295	1532
YKL013C	NC_001143.9	417508	418023	-	516	4916
YKL012W	NC_001143.9	418310	420061	+	1752	2968
YKL011C	NC_001143.9	420155	421216	-	1062	779
YKL010C	NC_001143.9	421424	425875	-	4452	5379
YKL009W	NC_001143.9	426242	426952	+	711	4850
YKL008C	NC_001143.9	427295	428551	-	1257	5454
YKL007W	NC_001143.9	429302	430108	+	807	4323
YKL006C-A	NC_001143.9;NC_001143.9	430198;430597	430455;430632	-;-	294	2207
YNCK0015C	NC_001143.9	431030	431138	-	109	115
YKL006W	NC_001143.9;NC_001143.9	431906;432433	432034;432720	+;+	417	9551
YKL005C	NC_001143.9	433093	434877	-	1785	3269
YKL004W	NC_001143.9	435580	436785	+	1206	2569
YKL003C	NC_001143.9	437097	437492	-	396	2182
YKL002W	NC_001143.9;NC_001143.9	437778;437906	437837;438544	+;+	699	4241
YKL001C	NC_001143.9	438777	439385	-	609	1851
YKR001C	NC_001143.9	440608	442722	-	2115	6713
YKR002W	NC_001143.9	443232	444938	+	1707	2646
YKR003W	NC_001143.9	445381	446727	+	1347	2385
YKR004C	NC_001143.9;NC_001143.9	446799;447811	447706;448036	-;-	1134	985
YKR005C	NC_001143.9;NC_001143.9	448521;450021	449951;450167	-;-	1578	389
YKR006C	NC_001143.9	450423	451217	-	795	2782
YKR007W	NC_001143.9	451434	451988	+	555	2500
YKR008W	NC_001143.9	452201	454078	+	1878	3045
YKR009C	NC_001143.9	454352	457054	-	2703	2109
YNCK0016W	NC_001143.9;NC_001143.9	458557;458627	458594;458670	+;+	82	0
YKR010C	NC_001143.9	458924	461239	-	2316	1511
YKR011C	NC_001143.9	461635	462696	-	1062	3666
YKR013W	NC_001143.9	463959	464948	+	990	4357
YKR014C	NC_001143.9	465367	466071	-	705	4766
YKR015C	NC_001143.9	466961	468667	-	1707	527
YKR016W	NC_001143.9	469717	471339	+	1623	3948
YKR017C	NC_001143.9	471694	473349	-	1656	1571
YKR018C	NC_001143.9	473723	475900	-	2178	6945
YKR019C	NC_001143.9	476216	478063	-	1848	1520
YKR020W	NC_001143.9	478338	478832	+	495	1281
YKR021W	NC_001143.9	479234	481981	+	2748	2334
YKR022C	NC_001143.9	482171	483139	-	969	2115
YKR023W	NC_001143.9	483419	485011	+	1593	2193
YKR024C	NC_001143.9	485144	487372	-	2229	2142
YKR025W	NC_001143.9	487770	488618	+	849	2931
YKR026C	NC_001143.9	488738	489655	-	918	1830
YNCK0017W	NC_001143.9	490968	491040	+	73	5
YKR027W	NC_001143.9	491364	493661	+	2298	2079
YKR028W	NC_001143.9	494257	497358	+	3102	5363
YKR029C	NC_001143.9	497578	499833	-	2256	2385
YKR030W	NC_001143.9	500282	501103	+	822	2293
YKR031C	NC_001143.9	501344	506395	-	5052	3202
YKR032W	NC_001143.9	506517	506831	+	315	12
YKR034W	NC_001143.9	506898	507707	+	810	1894
YKR035W-A	NC_001143.9	507939	508553	+	615	3855
YKR036C	NC_001143.9	508702	510633	-	1932	2140
YKR037C	NC_001143.9	510910	511797	-	888	965
YKR038C	NC_001143.9	511999	513159	-	1161	3201
YNCK0018C	NC_001143.9	513332	513403	-	72	0
YKR039W	NC_001143.9	515063	516871	+	1809	1849
YNCK0019W	NC_001143.9	517988	518060	+	73	4
YKR041W	NC_001143.9	518198	518950	+	753	113
YKR042W	NC_001143.9	519527	520624	+	1098	114164
YKR043C	NC_001143.9	520897	521712	-	816	3494
YKR044W	NC_001143.9	522015	523346	+	1332	1489
YKR045C	NC_001143.9	523418	523969	-	552	652
YKR046C	NC_001143.9	524223	525074	-	852	6100
YKR048C	NC_001143.9	525387	526640	-	1254	10910
YKR049C	NC_001143.9	526830	527231	-	402	3723
YKR050W	NC_001143.9	527815	530484	+	2670	1314
YKR051W	NC_001143.9	530946	532202	+	1257	1981
YKR052C	NC_001143.9	532550	533464	-	915	1036
YKR053C	NC_001143.9	534067	535281	-	1215	5767
YKR054C	NC_001143.9	535647	547925	-	12279	2403
YKR055W	NC_001143.9	548216	549091	+	876	1071
YKR056W	NC_001143.9	549448	551367	+	1920	3627
YKR057W	NC_001143.9;NC_001143.9	551657;552003	551680;552242	+;+	264	16582
YKR058W	NC_001143.9	552770	554620	+	1851	4597
YKR059W	NC_001143.9	554987	556174	+	1188	3091
YKR060W	NC_001143.9	556518	557342	+	825	785
YKR061W	NC_001143.9	557677	558954	+	1278	1060
YNCK0020C	NC_001143.9	559016	559366	-	351	411
YKR062W	NC_001143.9	559666	560652	+	987	2139
YKR063C	NC_001143.9	560789	562297	-	1509	1909
YKR064W	NC_001143.9	562547	565138	+	2592	3047
YKR065C	NC_001143.9	565299	565892	-	594	3073
YKR066C	NC_001143.9	566113	567198	-	1086	11002
YKR067W	NC_001143.9	567918	570149	+	2232	2845
YKR068C	NC_001143.9	570328	570909	-	582	3583
YKR069W	NC_001143.9	571612	573393	+	1782	2304
YKR070W	NC_001143.9	573574	574632	+	1059	3190
YKR071C	NC_001143.9	574934	575980	-	1047	3236
YKR072C	NC_001143.9	576435	578123	-	1689	4066
YKR073C	NC_001143.9	578187	578507	-	321	70
YNCK0021W	NC_001143.9;NC_001143.9	578965;579025	579001;579060	+;+	73	0
YKR074W	NC_001143.9	579209	579676	+	468	2080
YKR075C	NC_001143.9	579827	580750	-	924	8232
YKR076W	NC_001143.9	582283	583395	+	1113	3567
YKR077W	NC_001143.9	583653	584744	+	1092	2898
YKR078W	NC_001143.9	584952	586709	+	1758	1410
YKR079C	NC_001143.9	586789	589305	-	2517	2673
YKR080W	NC_001143.9	590395	591357	+	963	5701
YKR081C	NC_001143.9	591506	592540	-	1035	2936
YKR082W	NC_001143.9	592825	596298	+	3474	2657
YKR083C	NC_001143.9	596421	596822	-	402	777
YKR084C	NC_001143.9	597055	598890	-	1836	3287
YKR085C	NC_001143.9	599094	599681	-	588	2004
YKR086W	NC_001143.9	599857	603072	+	3216	2388
YKR087C	NC_001143.9	603195	604232	-	1038	865
YKR088C	NC_001143.9	604405	605418	-	1014	1977
YKR089C	NC_001143.9	605633	608365	-	2733	3551
YKR090W	NC_001143.9	608946	611066	+	2121	2005
YKR091W	NC_001143.9	611525	612265	+	741	4646
YKR092C	NC_001143.9	612665	613885	-	1221	6704
YKR093W	NC_001143.9	615730	617535	+	1806	1446
YKR094C	NC_001143.9;NC_001143.9	617996;618743	618374;618750	-;-	387	14196
YKR095W	NC_001143.9	619805	625432	+	5628	5408
YKR095W-A	NC_001143.9;NC_001143.9	625864;625977	625901;626205	+;+	267	688
YKR096W	NC_001143.9	626793	630380	+	3588	3209
YKR097W	NC_001143.9	631152	632801	+	1650	21326
YKR098C	NC_001143.9	633026	635179	-	2154	1785
YKR099W	NC_001143.9	635851	638286	+	2436	2403
YKR100C	NC_001143.9	638901	639968	-	1068	2385
YKR101W	NC_001143.9	640540	642504	+	1965	1734
YKR102W	NC_001143.9	646356	649865	+	3510	802
YKR103W	NC_001143.9	653080	656736	+	3657	605
YKR104W	NC_001143.9	656836	657756	+	921	241
YKR105C	NC_001143.9	658716	660464	-	1749	633
YKR106W	NC_001143.9	661442	663289	+	1848	453
YLL067C	NC_001144.5;NC_001144.5	585;4015	3915;4301	-;-	3618	4
YLL066W-B	NC_001144.5	5605	5775	+	171	4
YLL066C	NC_001144.5;NC_001144.5	6120;9550	9450;9836	-;-	3618	1
YLL064C	NC_001144.5	13083	13445	-	363	1
YLL063C	NC_001144.5	14648	16072	-	1425	1064
YLL062C	NC_001144.5	16639	17613	-	975	820
YLL061W	NC_001144.5	17956	19707	+	1752	1280
YLL060C	NC_001144.5	21138	21839	-	702	1495
YLL058W	NC_001144.5	23569	25296	+	1728	3274
YLL057C	NC_001144.5	25756	26994	-	1239	704
YLL056C	NC_001144.5	27409	28305	-	897	1236
YLL055W	NC_001144.5	30109	31704	+	1596	1994
YLL054C	NC_001144.5	32673	35204	-	2532	1051
YLL053C	NC_001144.5	35503	35961	-	459	160
YLL052C	NC_001144.5	35912	36361	-	450	145
YLL051C	NC_001144.5	37333	39471	-	2139	2431
YLL050C	NC_001144.5;NC_001144.5	39804;40401	40221;40414	-;-	432	19591
YLL049W	NC_001144.5	40666	41205	+	540	1656
YLL048C	NC_001144.5	41280	46265	-	4986	5327
YLL046C	NC_001144.5	46714	47463	-	750	202
YLL045C	NC_001144.5	47859	48629	-	771	33308
YLL043W	NC_001144.5	49938	51947	+	2010	5492
YLL042C	NC_001144.5	52087	52590	-	504	556
YLL041C	NC_001144.5	53131	53931	-	801	20506
YLL040C	NC_001144.5	54211	63645	-	9435	3614
YLL039C	NC_001144.5	64062	65207	-	1146	25185
YLL038C	NC_001144.5	65775	66518	-	744	672
YLL036C	NC_001144.5	66745	68256	-	1512	2529
YLL035W	NC_001144.5	68580	70478	+	1899	1389
YLL034C	NC_001144.5	70633	73146	-	2514	1909
YLL033W	NC_001144.5	73409	74101	+	693	479
YLL032C	NC_001144.5	74270	76747	-	2478	822
YLL031C	NC_001144.5	77152	80205	-	3054	2408
YLL030C	NC_001144.5	80356	80697	-	342	3
YLL029W	NC_001144.5	81461	83710	+	2250	9290
YLL028W	NC_001144.5	84804	86564	+	1761	2037
YLL027W	NC_001144.5	87403	88155	+	753	4368
YLL026W	NC_001144.5	88623	91349	+	2727	41260
YNCL0001W	NC_001144.5;NC_001144.5	92548;92615	92583;92650	+;+	72	0
YLL025W	NC_001144.5	94747	95121	+	375	1210
YLL024C	NC_001144.5	95566	97485	-	1920	6760
YLL023C	NC_001144.5	97997	98836	-	840	3579
YLL022C	NC_001144.5	99044	100201	-	1158	2097
YLL021W	NC_001144.5	100947	105347	+	4401	5344
YLL019C	NC_001144.5	105686	107899	-	2214	10242
YLL018C-A	NC_001144.5	108676	108972	-	297	572
YLL018C	NC_001144.5	109902	111575	-	1674	13612
YLL017W	NC_001144.5	112234	112545	+	312	158
YLL016W	NC_001144.5	112847	115993	+	3147	2309
YLL015W	NC_001144.5	116432	121111	+	4680	2833
YLL014W	NC_001144.5	121322	121648	+	327	2550
YLL013C	NC_001144.5	122075	124714	-	2640	626
YLL012W	NC_001144.5	125534	127255	+	1722	4811
YLL011W	NC_001144.5	127523	128992	+	1470	3296
YLL010C	NC_001144.5	129330	130613	-	1284	2585
YLL009C	NC_001144.5	131205	131414	-	210	2475
YLL008W	NC_001144.5	131729	133987	+	2259	4700
YLL007C	NC_001144.5	134302	136299	-	1998	900
YLL006W-A	NC_001144.5	136345	136521	+	177	18
YLL006W	NC_001144.5	136586	137866	+	1281	1189
YLL005C	NC_001144.5	137940	140546	-	2607	1641
YLL004W	NC_001144.5	141073	142923	+	1851	1569
YLL003W	NC_001144.5	143201	146041	+	2841	2845
YLL002W	NC_001144.5	146291	147601	+	1311	838
YLL001W	NC_001144.5	147890	150163	+	2274	2910
YLR001C	NC_001144.5	151389	153977	-	2589	2648
YLR002C	NC_001144.5	154343	156334	-	1992	2298
YLR003C	NC_001144.5	156855	157730	-	876	1971
YLR004C	NC_001144.5	157934	159505	-	1572	3602
YLR005W	NC_001144.5	160049	161434	+	1386	4611
YLR006C	NC_001144.5	161755	163893	-	2139	4027
YLR007W	NC_001144.5	164392	165402	+	1011	3425
YLR008C	NC_001144.5	165577	166083	-	507	1546
YLR009W	NC_001144.5	166537	167136	+	600	5142
YLR010C	NC_001144.5	167320	167802	-	483	956
YNCL0002C	NC_001144.5	167944	168025	-	82	0
YLR011W	NC_001144.5	169103	169678	+	576	492
YLR012C	NC_001144.5	169982	170281	-	300	9
YLR013W	NC_001144.5	171339	171764	+	426	9
YLR014C	NC_001144.5	172268	174982	-	2715	1065
YLR015W	NC_001144.5	175227	176744	+	1518	1149
YLR016C	NC_001144.5	176802	177416	-	615	1707
YLR017W	NC_001144.5	177608	178621	+	1014	3160
YLR018C	NC_001144.5	178707	179606	-	900	2219
YLR019W	NC_001144.5	180288	181481	+	1194	4278
YLR020C	NC_001144.5	181789	183405	-	1617	2998
YLR021W	NC_001144.5	183623	184162	+	540	1255
YLR022C	NC_001144.5	184174	184926	-	753	1496
YLR023C	NC_001144.5	185498	187129	-	1632	16161
YLR024C	NC_001144.5	187663	193281	-	5619	2027
YLR025W	NC_001144.5	194452	195174	+	723	5258
YLR026C	NC_001144.5	195450	196472	-	1023	2529
YLR027C	NC_001144.5	196829	198085	-	1257	10299
YNCL0003W	NC_001144.5	198784	199389	+	606	693
YLR028C	NC_001144.5	199540	201315	-	1776	12973
YLR029C	NC_001144.5	201976	202590	-	615	41930
YLR030W	NC_001144.5	203290	204081	+	792	1375
YLR031W	NC_001144.5	204225	204785	+	561	857
YLR032W	NC_001144.5	204991	208500	+	3510	2302
YLR033W	NC_001144.5	208761	210269	+	1509	3055
YLR034C	NC_001144.5	210512	211933	-	1422	2943
YLR035C	NC_001144.5	212369	214456	-	2088	1198
YNCL0004C	NC_001144.5	214883	214955	-	73	0
YLR035C-A	NC_001144.5	215440	218907	-	3468	9
YLR036C	NC_001144.5	221521	222132	-	612	1112
YLR037C	NC_001144.5	222685	223059	-	375	743
YLR038C	NC_001144.5	224921	225172	-	252	4426
YLR039C	NC_001144.5	225426	228596	-	3171	1811
YLR040C	NC_001144.5	228908	229582	-	675	2359
YLR042C	NC_001144.5	229966	230451	-	486	563
YLR043C	NC_001144.5	231702	232013	-	312	8550
YLR044C	NC_001144.5	232390	234081	-	1692	208829
YLR045C	NC_001144.5	235037	237703	-	2667	2466
YLR046C	NC_001144.5	238001	238813	-	813	818
YLR047C	NC_001144.5	239347	241407	-	2061	1270
YLR048W	NC_001144.5;NC_001144.5	242232;242681	242321;243349	+;+	759	27090
YLR049C	NC_001144.5	243886	245172	-	1287	1842
YLR050C	NC_001144.5	245587	246072	-	486	1388
YLR051C	NC_001144.5	246324	246977	-	654	2903
YLR052W	NC_001144.5	247201	247953	+	753	2266
YLR053C	NC_001144.5	248100	248426	-	327	320
YLR054C	NC_001144.5;NC_001144.5	248717;250948	250860;250978	-;-	2175	893
YLR055C	NC_001144.5	251272	253080	-	1809	2621
YLR056W	NC_001144.5	253861	254958	+	1098	28688
YLR057W	NC_001144.5	255306	257855	+	2550	2078
YLR058C	NC_001144.5	257992	259401	-	1410	19847
YLR059C	NC_001144.5	259738	260547	-	810	2544
YLR060W	NC_001144.5	260979	262766	+	1788	10670
YLR061W	NC_001144.5;NC_001144.5	263194;263595	263205;263948	+;+	366	18429
YLR063W	NC_001144.5	264157	265254	+	1098	848
YLR064W	NC_001144.5	265456	266277	+	822	2177
YLR065C	NC_001144.5	266373	266918	-	546	2781
YLR066W	NC_001144.5	267169	267723	+	555	2803
YLR067C	NC_001144.5	267813	270710	-	2898	1508
YLR068W	NC_001144.5	271008	271463	+	456	1189
YLR069C	NC_001144.5	271630	273915	-	2286	2812
YLR070C	NC_001144.5	274141	275211	-	1071	815
YLR071C	NC_001144.5	275378	278626	-	3249	2973
YLR072W	NC_001144.5	278862	280943	+	2082	2908
YLR073C	NC_001144.5	281019	281621	-	603	1093
YLR074C	NC_001144.5	281956	282456	-	501	4137
YLR075W	NC_001144.5	282927	283592	+	666	82653
YLR077W	NC_001144.5	283872	285623	+	1752	5013
YLR078C	NC_001144.5;NC_001144.5	285736;286557	286467;286559	-;-	735	2371
YLR079W	NC_001144.5	286820	287674	+	855	6210
YLR080W	NC_001144.5	287916	289250	+	1335	1767
YLR081W	NC_001144.5	290212	291936	+	1725	745
YLR082C	NC_001144.5	292394	293572	-	1179	2573
YLR083C	NC_001144.5	294091	296094	-	2004	3323
YLR084C	NC_001144.5	296589	300251	-	3663	1782
YLR085C	NC_001144.5	300673	301989	-	1317	1582
YLR086W	NC_001144.5	302243	306499	+	4257	2946
YLR087C	NC_001144.5	306855	315731	-	8877	1482
YLR088W	NC_001144.5	316107	317951	+	1845	1912
YLR089C	NC_001144.5	318237	320015	-	1779	7891
YLR090W	NC_001144.5	320701	322080	+	1380	2334
YLR091W	NC_001144.5	322297	323178	+	882	809
YLR092W	NC_001144.5	323544	326225	+	2682	2754
YLR093C	NC_001144.5;NC_001144.5	326513;327400	327258;327415	-;-	762	8460
YLR094C	NC_001144.5	327730	329238	-	1509	4646
YLR095C	NC_001144.5	329677	332115	-	2439	3198
YLR096W	NC_001144.5	332590	336033	+	3444	3331
YLR097C	NC_001144.5	336231	337265	-	1035	2427
YLR098C	NC_001144.5	337527	339473	-	1947	1518
YLR099C	NC_001144.5	339744	340928	-	1185	3885
YLR099W-A	NC_001144.5	341325	341588	+	264	698
YLR100W	NC_001144.5	341810	342853	+	1044	3781
YLR102C	NC_001144.5	342970	343767	-	798	1220
YLR103C	NC_001144.5	343989	345941	-	1953	1740
YLR104W	NC_001144.5	346585	346980	+	396	1673
YLR105C	NC_001144.5	347047	348180	-	1134	1382
YNCL0005C	NC_001144.5	348427	348510	-	84	6
YLR106C	NC_001144.5	349006	363738	-	14733	6863
YLR107W	NC_001144.5	364116	365330	+	1215	3351
YNCL0006W	NC_001144.5	366235	366346	+	112	0
YLR108C	NC_001144.5	366667	368124	-	1458	680
YLR109W	NC_001144.5	368781	369311	+	531	29763
YLR110C	NC_001144.5	369697	370098	-	402	205178
YLR111W	NC_001144.5	370391	370723	+	333	26
YLR112W	NC_001144.5	370791	371210	+	420	211
YLR113W	NC_001144.5	371620	372927	+	1308	6569
YNCL0007W	NC_001144.5	374355	374427	+	73	0
YLR114C	NC_001144.5	374944	377238	-	2295	5321
YLR115W	NC_001144.5	377985	380564	+	2580	1558
YLR116W	NC_001144.5	380822	382252	+	1431	1849
YLR117C	NC_001144.5	382471	384534	-	2064	3168
YLR118C	NC_001144.5	384725	385408	-	684	1836
YLR119W	NC_001144.5	385534	386175	+	642	1148
YLR120C	NC_001144.5	386511	388220	-	1710	2525
YLR121C	NC_001144.5	388744	390270	-	1527	4728
YLR122C	NC_001144.5	390954	391331	-	378	648
YLR125W	NC_001144.5	393484	393894	+	411	224
YLR126C	NC_001144.5	394765	395520	-	756	2109
YLR127C	NC_001144.5	395758	398319	-	2562	1896
YLR128W	NC_001144.5;NC_001144.5	398530;398627	398532;399433	+;+	810	1085
YLR129W	NC_001144.5	399657	402488	+	2832	3584
YLR130C	NC_001144.5	402794	404062	-	1269	10717
YLR131C	NC_001144.5	404510	406822	-	2313	1924
YLR132C	NC_001144.5	407283	408155	-	873	235
YLR133W	NC_001144.5	408445	410193	+	1749	1907
YLR134W	NC_001144.5	410723	412414	+	1692	1222
YLR135W	NC_001144.5	413281	415527	+	2247	1774
YLR136C	NC_001144.5	415801	416658	-	858	5217
YLR137W	NC_001144.5	417006	418109	+	1104	897
YLR138W	NC_001144.5	418437	421394	+	2958	4543
YLR139C	NC_001144.5	421542	423473	-	1932	788
YLR141W	NC_001144.5	423683	424774	+	1092	921
YLR142W	NC_001144.5	425186	426616	+	1431	947
YNCL0008W	NC_001144.5	427132	427203	+	72	0
YLR143W	NC_001144.5	427329	429386	+	2058	1240
YLR144C	NC_001144.5	429677	432016	-	2340	1720
YLR145W	NC_001144.5	432168	432773	+	606	1146
