"Geneid","Chr","Start","End","Strand","Length","X.scratch_tmp.grp.msc_appbio.group8.output.alignment_SRR1166447.theAlignmentAligned.sortedByCoord.out.bam","rpkm","normalized_rpkm"
"YIL070C","NC_001141.2","230272","231072","-",801,3192,0.14872419042234,121.469126347896
"YIL069C","NC_001141.2;NC_001141.2","231553;232367","231957;232369","-;-",408,7454,0.681836855037338,556.884033848077
"YIL068C","NC_001141.2","233057","235474","-",2418,1646,0.0254053265356283,20.7495687830097
"YIL067C","NC_001141.2","235724","237760","-",2037,1727,0.031641171559908,25.8426383434432
"YIL066C","NC_001141.2","238099","240708","-",2610,3680,0.0526209347151551,42.9776685911576
"YIL065C","NC_001141.2","241308","241775","-",468,1953,0.155742677647483,127.201411789161
"YIL064W","NC_001141.2","242027","242716","+",690,1556,0.0841611669926746,68.7378656961506
"YIL063C","NC_001141.2","242761","243744","-",984,2689,0.101987501077574,83.297361506008
"YIL062C","NC_001141.2","243998","244462","-",465,3853,0.309241166669037,252.569902982303
"YIL061C","NC_001141.2","244657","245559","-",903,959,0.0396352958082618,32.3717664268205
"YIL060W","NC_001141.2","246392","246826","+",435,74,0.0063488301667198,5.1853491452375
"YIL059C","NC_001141.2","246550","246915","-",366,488,0.0497611013067228,40.6419257329425
"YIL057C","NC_001141.2","247902","248396","-",495,2629,0.198215053538446,161.890337502888
"YNCI0006W","NC_001141.2","248850","248931","+",82,36,0.0163847528692868,13.3820974974323
"YIL056W","NC_001141.2","249991","251913","+",1923,2482,0.0481696776299867,39.342144956772
"YIL055C","NC_001141.2","252042","253925","-",1884,1799,0.0356370307527047,29.1062199018963
"YIL054W","NC_001141.2","254543","254860","+",318,18,0.00211249958377597,1.72536477168152
"YIL053W","NC_001141.2","255115","255867","+",753,47902,2.37415963624964,1939.07323352531
"YIL052C","NC_001141.2;NC_001141.2","256226;257027","256554;257063","-;-",366,15291,1.55921516410061,1273.4747671771
"YIL051C","NC_001141.2","257843","258280","-",438,18464,1.57326879199885,1284.95293961139
"YIL050W","NC_001141.2","258913","259770","+",858,2971,0.129230972012477,105.548217965535
"YIL049W","NC_001141.2","260158","260919","+",762,663,0.0324720572503516,26.5212566544694
"YIL048W","NC_001141.2","261437","264892","+",3456,2894,0.0312518722182413,25.5246816560624
"YIL047C","NC_001141.2","265115","267823","-",2709,5625,0.0774934094269977,63.2920355060359
"YIL046W-A","NC_001141.2","268309","268473","+",165,57,0.0128926489749236,10.5299534853533
"YIL046W","NC_001141.2","268651","270573","+",1923,4570,0.0886927585693148,72.4390017938952
"YIL045W","NC_001141.2","271161","272777","+",1617,5672,0.130911394532343,106.920687735274
"YIL044C","NC_001141.2","272950","273846","-",897,2052,0.0853760701349458,69.7301267591957
"YIL043C","NC_001141.2","274072","274926","-",855,9734,0.424889965017228,347.025004460055
"YIL042C","NC_001141.2","275108","276292","-",1185,2464,0.077602122544155,63.3808259531458
"YIL041W","NC_001141.2","276525","277505","+",981,5657,0.215212958786033,175.77322161411
"YIL040W","NC_001141.2","277723","278139","+",417,1110,0.0993432058461552,81.1376574884284
"YIL039W","NC_001141.2","278426","279847","+",1422,1445,0.0379244680317587,30.974463440982
"YIL038C","NC_001141.2","280142","282652","-",2511,3670,0.0545469658887911,44.5507369892172
"YIL037C","NC_001141.2","283029","284999","-",1971,1118,0.0211692965224186,17.2898298970433
"YIL036W","NC_001141.2","285666","287429","+",1764,2574,0.0544579399504696,44.4780258658989
"YIL035C","NC_001141.2","287790","288908","-",1119,2736,0.0912509203587088,74.5283571081306
"YIL034C","NC_001141.2","289226","290089","-",864,3458,0.149369694721048,121.99633609767
"YIL033C","NC_001141.2","290419","291669","-",1251,6439,0.192093364097115,156.890503473871
"YIL031W","NC_001141.2","292633","295737","+",3105,1716,0.020625615903946,16.8457837095965
"YIL030C","NC_001141.2","296050","300009","-",3960,3774,0.0355678780931007,29.049740097751
"YNCI0007C","NC_001141.2","300228","300300","-",73,1,0.000511244191507426,0.417554031502834
"YIL029C","NC_001141.2","300829","301257","-",429,577,0.0501960759684948,40.9971873215172
"YIL027C","NC_001141.2","303679","304104","-",426,1728,0.151385885665523,123.643041666417
"YIL026C","NC_001141.2","304477","307929","-",3453,3172,0.0342837127161001,28.000909736076
"YIL024C","NC_001141.2","308602","309171","-",570,1729,0.113206505472794,92.4603810424443
"YIL023C","NC_001141.2","309386","310426","-",1041,3083,0.110528440438492,90.2730958462981
"YIL022W","NC_001141.2","311165","312460","+",1296,5386,0.155100284512737,126.676743054183
"YIL021W","NC_001141.2","312905","313861","+",957,3272,0.127600566987145,104.21659952836
"YIL020C","NC_001141.2","314035","314820","-",786,761,0.0361337768076489,29.5119327125661
"YIL019W","NC_001141.2","315093","316133","+",1041,1595,0.0571822453776822,46.7030774812992
"YIL018W","NC_001141.2;NC_001141.2","316768;317172","316771;317932","+;+",765,25082,1.223635238211,999.392922778102
"YIL017C","NC_001141.2","318200","320965","-",2766,3086,0.0416384920370245,34.0078586800056
"YIL016W","NC_001141.2","321454","321933","+",480,1416,0.110096436641124,89.9202606841354
"YIL015W","NC_001141.2","322342","324105","+",1764,433,0.00916095104838902,7.48212323229767
"YNCI0008C","NC_001141.2","324303","324374","-",72,0,0,0
"YIL014C-A","NC_001141.2","325212","325526","-",315,4256,0.504245826574791,411.838180760484
"YNCI0009W","NC_001141.2","325748","325820","+",73,0,0,0
"YIL014W","NC_001141.2","326103","327995","+",1893,1980,0.0390360461914862,31.8823347667299
"YIL013C","NC_001141.2","328207","332442","-",4236,4424,0.038977179918722,31.8342562752369
"YIL012W","NC_001141.2","333011","333352","+",342,149,0.016259658102416,13.2799274872992
"YIL011W","NC_001141.2","333727","334536","+",810,45951,2.11719663531965,1729.20104569856
"YIL010W","NC_001141.2","334882","335529","+",648,1543,0.0888673371716126,72.5815872753823
"YIL009C-A","NC_001141.2","335666","336212","-",547,742,0.0506253251868213,41.3477727063666
"YNCI0010C","NC_001141.2","336349","336420","-",72,0,0,0
"YIL009W","NC_001141.2","339344","341428","+",2085,1709,0.0305905475299242,24.9845507473377
"YIL008W","NC_001141.2","342536","342835","+",300,1815,0.225790997179255,184.412738013227
"YIL007C","NC_001141.2","342994","343656","-",663,1246,0.0701383848735029,57.2848862706407
"YIL006W","NC_001141.2","344062","345183","+",1122,1245,0.0414121464751804,33.8229930063593
"YIL005W","NC_001141.2","345692","347797","+",2106,1847,0.032731037789714,26.7327766484134
"YIL004C","NC_001141.2;NC_001141.2","347946;348495","348363;348505","-;-",429,1180,0.102654020178204,83.8417349036227
"YIL003W","NC_001141.2","349122","350003","+",882,1135,0.0480262329788524,39.2249878459947
"YIL002W-A","NC_001141.2","350301","350510","+",210,2095,0.372319668705658,304.088694323267
"YIL002C","NC_001141.2","350591","353431","-",2841,2177,0.0285981830899513,23.3573052588743
"YIL001W","NC_001141.2","353940","355481","+",1542,1434,0.034706915989222,28.3465571503111
"YIR001C","NC_001141.2","356143","356895","-",753,1816,0.0900061354312835,73.5116903695455
"YIR002C","NC_001141.2","357415","360396","-",2982,2738,0.0342670763022653,27.9873220967798
"YIR003W","NC_001141.2","360885","362924","+",2040,3165,0.057902163836683,47.2910643179276
"YIR004W","NC_001141.2","363221","364519","+",1299,3646,0.104751140510572,85.5545388119564
"YIR005W","NC_001141.2","364889","365335","+",447,528,0.0440836602180363,36.0049274949558
"YIR006C","NC_001141.2","365466","369908","-",4443,6782,0.0569682290786958,46.5282816206645
"YNCI0011W","NC_001141.2","370417","370488","+",72,1,0.000518344805278362,0.423353393051485
"YIR007W","NC_001141.2","370704","372998","+",2295,1804,0.0293362832540287,23.9601418373295
"YIR008C","NC_001141.2","373077","374306","-",1230,1461,0.0443298591519037,36.2060082291641
"YIR009W","NC_001141.2","374525","374860","+",336,624,0.0693101053915067,56.6083965565985
"YIR010W","NC_001141.2","375431","377161","+",1731,1824,0.039325931015365,32.119095553244
"YIR011C","NC_001141.2","377287","378246","-",960,3761,0.146212110948894,119.417408344998
"YIR012W","NC_001141.2","378486","379781","+",1296,5414,0.155906598654281,127.335292776708
"YIR013C","NC_001141.2","380019","380384","-",366,31,0.00316105356661559,2.58176167565823
"YIR014W","NC_001141.2","381086","381814","+",729,718,0.0367576859446779,30.0215048109596
"YIR015W","NC_001141.2","381948","382382","+",435,1011,0.086738747277753,70.8430808896636
"YIR016W","NC_001141.2","382628","383425","+",798,5834,0.272844234044568,222.843040156003
"YIR017C","NC_001141.2","383556","384119","-",564,1384,0.0915816013410962,74.7984377850964
"YIR018W","NC_001141.2","384609","385346","+",738,1171,0.0592177333639963,48.3655437330038
"YIR018C-A","NC_001141.2","385564","385701","-",138,204,0.0551699166661492,45.0595263560885
"YIR019C","NC_001141.2","389572","393675","-",4104,460,0.00418313351628152,3.41653615445058
"YNCI0012","NC_001141.2","393884","397082","-",3199,442,0.00515655051052785,4.21156560814956
"YIR020C","NC_001141.2","394255","394557","-",303,0,0,0
"YNCI0013W","NC_001141.2","395999","396939","+",941,0,0,0
"YIR021W","NC_001141.2","397294","398385","+",1092,1304,0.0445662610604166,36.3990873322507
"YIR021W-A","NC_001141.2","398514","398726","+",213,8,0.00140172116356966,1.14484297839275
"YIR022W","NC_001141.2","398733","399236","+",504,3099,0.229478650222521,187.424595009507
"YIR023W","NC_001141.2","399777","402689","+",2913,2122,0.0271866779023856,22.2044712681009
"YIR024C","NC_001141.2","402841","403491","-",651,1029,0.0589909830007117,48.1803474414722
"YIR025W","NC_001141.2","403659","404765","+",1107,842,0.0283867529134557,23.1846215902016
"YIR026C","NC_001141.2","404873","405967","-",1095,1359,0.0463187237505728,37.8303952541568
"YIR027C","NC_001141.2","406260","407642","-",1383,919,0.024799594414793,20.2548425968407
"YIR028W","NC_001141.2","408468","410375","+",1908,665,0.0130075205852872,10.6237738256316
"YIR029W","NC_001141.2","410807","411838","+",1032,1497,0.0541368958257006,44.2158160045167
"YIR030C","NC_001141.2","412036","412770","-",735,403,0.0204629834965401,16.7129551738529
"YIR031C","NC_001141.2","413015","414679","-",1665,1770,0.0396743915823871,32.4036975438326
"YIR032C","NC_001141.2","415030","415617","-",588,460,0.0291965645422098,23.8460278535122
"YIR033W","NC_001141.2","416124","419465","+",3342,9561,0.106769723876476,87.2031983690897
"YIR034C","NC_001141.2","419615","420736","-",1122,2919,0.0970940205309651,79.3006558920182
"YIR035C","NC_001141.2","421026","421790","-",765,1848,0.0901554070733566,73.6336066220371
"YIR036C","NC_001141.2","422074","422865","-",792,3109,0.146503090873675,119.655063545188
"YIR037W","NC_001141.2","423128","423619","+",492,9428,0.715164120609424,584.103774100888
"YIR038C","NC_001141.2","423809","424513","-",705,11920,0.631013114442697,515.374207166676
"YIR039C","NC_001141.2","430498","432111","-",1614,1348,0.0311700578817204,25.457860542754
"YIR041W","NC_001141.2","433929","434303","+",375,28,0.00278662167317648,2.27594784104478
"YIR042C","NC_001141.2","435273","435983","-",711,744,0.0390530162154027,31.8961948790182
"YIR043C","NC_001141.2","437043","438179","-",1137,127,0.00416864107252889,3.40469958316867
"YJL225C","NC_001142.9;NC_001142.9","466;4970","4581;6130","-;-",5277,7,4.95064964677458e-05,0.0404339795523874
"YJL223C","NC_001142.9","8776","9138","-",363,0,0,0
"YJL222W","NC_001142.9","11475","16124","+",4650,21,0.000168545665716319,0.137658135547063
"YJL221C","NC_001142.9","16767","18536","-",1770,3,6.32556372543086e-05,0.0516634649147575
"YJL219W","NC_001142.9","19497","21200","+",1704,156,0.00341669533620104,2.79055475983232
"YJL218W","NC_001142.9","21973","22563","+",591,248,0.0156608542183595,12.7908598753423
"YJL217W","NC_001142.9","23133","23729","+",597,2379,0.148720678402881,121.466257938028
"YJL216C","NC_001142.9","24341","26086","-",1746,198,0.00423225861629343,3.45665863192553
"YJL214W","NC_001142.9","26887","28596","+",1710,235,0.00512888544170169,4.1889704154568
"YJL213W","NC_001142.9","32163","33158","+",996,500,0.0187353544076517,15.3019298693308
"YJL212C","NC_001142.9","33850","36249","-",2400,1143,0.017774043372995,14.5167878477354
"YJL210W","NC_001142.9","36919","37734","+",816,2624,0.12001206785739,98.0187620618026
"YJL209W","NC_001142.9","38005","39969","+",1965,1760,0.0334273046945924,27.3014462938851
"YJL208C","NC_001142.9","40194","41183","-",990,1325,0.049949590326824,40.7958724213249
"YJL207C","NC_001142.9","41389","47433","-",6045,1951,0.0120451499565032,9.8377663901949
"YJL206C","NC_001142.9","47659","49935","-",2277,899,0.0147349242670434,12.0346150309339
"YJL205C","NC_001142.9;NC_001142.9","50139;50412","50268;50443","-;-",162,1009,0.232448848233719,189.850477150644
"YJL204C","NC_001142.9","50629","53151","-",2523,1142,0.0168927400987745,13.796991434905
"YJL203W","NC_001142.9","53341","54183","+",843,1127,0.0498939156340539,40.7504006236888
"YJL201W","NC_001142.9","54379","56178","+",1800,1586,0.0328837944468593,26.8575392551862
"YJL200C","NC_001142.9","56444","58813","-",2370,3246,0.0511153591270956,41.7480034585859
"YNCJ0001C","NC_001142.9","59100","59172","-",73,0,0,0
"YJL199C","NC_001142.9","59856","60182","-",327,563,0.0642557340268003,52.4802848340519
"YJL198W","NC_001142.9","60844","63489","+",2646,3937,0.0555298911124058,45.3535322025495
"YJL197W","NC_001142.9","63805","67569","+",3765,2997,0.0297079722343124,24.2637154226352
"YJL196C","NC_001142.9","67850","68782","-",933,2270,0.0908020096191806,74.1617133551283
"YJL194W","NC_001142.9","69338","70879","+",1542,1347,0.0326012662743947,26.6267869466311
"YJL193W","NC_001142.9","71366","72574","+",1209,1244,0.0384012469141211,31.3638682455214
"YJL192C","NC_001142.9","72710","73414","-",705,2413,0.127737805801194,104.328688078288
"YJL191W","NC_001142.9;NC_001142.9","73787;74205","73796;74611","+;+",417,3252,0.291048743614141,237.711407344477
"YJL190C","NC_001142.9","74910","75302","-",393,16320,1.54981139947656,1265.79432817103
"YJL189W","NC_001142.9;NC_001142.9","75933;76325","75938;76474","+;+",156,27768,6.64310702444749,5425.69708534783
"YJL187C","NC_001142.9","76803","79262","-",2460,1764,0.0267617630198351,21.8574259124728
"YJL186W","NC_001142.9","80155","81915","+",1761,1693,0.0358797037956907,29.3044208968789
"YJL185C","NC_001142.9","82095","82976","-",882,1648,0.0697332440080605,56.9539911631712
"YJL184W","NC_001142.9","83448","83819","+",372,2149,0.215597997395458,176.087698387285
"YJL183W","NC_001142.9","84068","85336","+",1269,2329,0.0684950383825989,55.94269800947
"YJL181W","NC_001142.9","85660","87495","+",1836,1358,0.027604401786981,22.5456434417222
"YJL180C","NC_001142.9","87583","88560","-",978,1731,0.0660555723634487,53.9502863832236
"YJL179W","NC_001142.9","88787","89116","+",330,1331,0.150527331452836,122.941825342151
"YJL178C","NC_001142.9","89282","90097","-",816,2830,0.129433746965097,105.713832559033
"YJL177W","NC_001142.9;NC_001142.9","90786;91412","91094;91657","+;+",555,14272,0.959716807904794,783.839951433184
"YJL176C","NC_001142.9","92053","94530","-",2478,2733,0.0411613468133394,33.6181546695315
"YJL174W","NC_001142.9","95092","95922","+",831,8188,0.367729149367731,300.339429513839
"YJL173C","NC_001142.9","96161","96529","-",369,2474,0.25022147283096,204.366106226219
"YJL172W","NC_001142.9","97737","99467","+",1731,1232,0.026562251650729,21.6944768210508
"YJL171C","NC_001142.9","99704","100894","-",1191,2242,0.0702546531043278,57.3798472879453
"YJL170C","NC_001142.9","101150","101779","-",630,206,0.0122033177014106,9.96694845355496
"YJL168C","NC_001142.9","102227","104428","-",2202,1717,0.0291007530461999,23.7677746878278
"YJL167W","NC_001142.9","105014","106072","+",1059,9623,0.339129658551412,276.981056181378
"YJL166W","NC_001142.9","106434","106718","+",285,7593,0.994305374268279,812.089847605875
"YJL165C","NC_001142.9","106894","109461","-",2568,3839,0.0557923095550551,45.5678600726537
"YJL164C","NC_001142.9","109966","111159","-",1194,2034,0.0635766834534385,51.925676470355
"YJL163C","NC_001142.9","111666","113333","-",1668,2594,0.0580397017939024,47.4033971903116
"YJL162C","NC_001142.9","113878","115629","-",1752,1043,0.0222178204892602,18.1462022857273
"YNCJ0002C","NC_001142.9","115939","116010","-",72,3,0.00155503441583509,1.27006017915445
"YJL161W","NC_001142.9","117245","117787","+",543,1190,0.0817896554627073,66.800955279284
"YJL160C","NC_001142.9","117962","118825","-",864,373,0.0161118843640691,13.159234634017
"YJL159W","NC_001142.9","120449","121690","+",1242,65075,1.95543699730374,1597.08533639567
"YJL158C","NC_001142.9","122265","122948","-",684,16328,0.8908983137458,727.633073867857
"YJL157C","NC_001142.9","123836","126328","-",2493,4762,0.0712883166133014,58.2240825331746
"YJL156C","NC_001142.9","126853","128952","-",2100,2642,0.046953153447272,38.3485599237265
"YJL155C","NC_001142.9","129285","130643","-",1359,2402,0.0659636674054901,53.8752238468697
"YJL154C","NC_001142.9","131101","133935","-",2835,3232,0.0425470580484995,34.7499216848863
"YJL153C","NC_001142.9","134332","135933","-",1602,1505,0.0350610755929859,28.6358137771903
"YJL151C","NC_001142.9","136372","136773","-",402,9396,0.872304678876805,712.446892139418
"YJL149W","NC_001142.9","137379","139370","+",1992,1838,0.0344355814012637,28.12494709983
"YNCJ0003C","NC_001142.9","139566","139691","-",126,53,0.0156984426741447,12.821559903845
"YNCJ0004C","NC_001142.9","139761","139950","-",190,116,0.0227853463878152,18.6097238882421
